,Job_Role,Company,Location,Job Experience,Skills,Job_Description
173,Data Scientist,Metlife,Hyderabad/Secunderabad,2-5,"Logistic regression, Data analysis, data science, Bfsi, Analytical, linear regression, SPSS, Asset management",Perform Exploratory Data Analysis and decide what ML models fit the requirement . . . ....
174,Data Scientist,Fisker,Hyderabad/Secunderabad,3-7,"Computer science, C++, Analytical, Social media, Formulation, Teradata, Forecasting, Analytics",Knowledge with data visualization tools such as Power BI preferred Experience with Web ...
175,Senior Data Scientist,Duff & Phelps,Hyderabad/Secunderabad,3-7,"Due diligence, data science, Analytical, Project management, Machine learning, Technical leadership, Data mining, Financial services","Bachelor s degree (Masters or PhD preferred) in relevant disciplines (Mathematics, Comp..."
176,Data Scientist,Seven Consultancy (HR Solution),Hyderabad/Secunderabad,2-4,"Computer science, C++, SAS, data science, Perl, Data mining, Ruby, Analytics","As a data scientist, your role would be to turn raw data into valuable insights that th..."
177,Data Scientist,Fusion Plus Solutions,Hyderabad/Secunderabad,3-14,"Training, hive, deep learning, AWS, SQL, Python, data",c) Experience on training and inferencing models on GPU. . . . .
178,Data Scientist,Fusion Plus Solutions,Hyderabad/Secunderabad,3-6,"deep learning, Version control, GCP, Quality testing, Machine learning, high performance computing, big data, SQL",". 1+ years of experience in parallel or distributed CPU / GPU processing, high performa..."
179,Data Engineer & Data Scientist,Fusion Plus Solutions,Hyderabad/Secunderabad,2-6,"deep learning, data science, devops, Machine learning, Data collection, Infrastructure, Deployment, Budgeting",Good knowledge in Deep learning and NLP on Client algorithms and their usage Working ex...
180,Data Scientist,KR Mroads India,Hyderabad/Secunderabad,3-5,"Cloud computing, Data analysis, Automation, Process improvement, Machine learning, MATLAB, Monitoring, Team building",You ll develop & deploy re-usable production-grade functionality and automation around ...
181,Data Scientist - ML,Jigya Software Services,Hyderabad/Secunderabad,3-5,"deep learning, Usage, Machine learning, Cloud, Deployment, Management, Python, Machine",Proficient in Python Data Wrangling . Must have experienced . Experience on working in ...
182,Data Scientist,Pago Analytics,Hyderabad/Secunderabad,2-5,"Computer science, System architecture, deep learning, C++, Image processing, Analytical, Machine learning, Data mining","Minimum Masters degree in data science field, e.gMath, Stats, Physics, and Computer Sci..."
183,ML Engineer / Data Scientist,Spotflock Technologies,"New Delhi, Hyderabad/Secunderabad",5-10,"Computer science, Product engineering, Linux, Artificial Intelligence, Machine learning, Agile, Data collection, HTML",Job Description We are looking for an expert in machine learning to help us extract val...
184,Data Scientist,Vistan Nextgen,Hyderabad/Secunderabad,2-7,"Printing, deep learning, PDF, Linux, Image processing, Machine learning, Open source, big data",Expertise in visualizing and manipulating big data . Real time experience on deep learn...
185,Data Scientist,Pago Analytics,Hyderabad/Secunderabad,2-4,"Computer science, C++, Operations research, Analytical, Machine learning, Data mining, Business intelligence, Analytics",graduate degree in Data Science or other quantitative field is preferred Proven experie...
186,Data Scientist,Tech Ringers,Hyderabad/Secunderabad,2-5,"BPO, Computer science, Operations research, Staffing, Pharma, Consulting, Hadoop, Industrial engineering","PhD or Master s degree in Operations Research, Industrial Engineering, Applied Mathemat..."
187,Data Scientist,Tech Ringers,Hyderabad/Secunderabad,8-13,"BPO, RF, Image processing, Staffing, Pharma, Artificial Intelligence, Consulting, Machine learning","Experience of working on a project end - to - end: problem scoping, data gathering, EDA..."
188,Data Scientist - Mortgage Finance,Finacplus,Hyderabad/Secunderabad,3-8,"Business process, Computer science, Back office, Data analytics, data visualization, Data mining, Powerpoint, Macros","Strong intellect with solid communication, quantitative, financial and analytical skill..."
189,Data Scientist,Response Informatics,Hyderabad/Secunderabad,1-5,"Data analysis, data science, Clinical operations, Machine learning, Healthcare, Wellness, Health management, SQL",Masters degree plus 1 to 5 years of relevant data science experience required or bachel...
190,Data Scientist,Demos Project,"Hyderabad/Secunderabad, Chennai",5-7,"Usage, data visualization, Data mining, data",UG / PG Degree in Engineering/ Statistics/ Mathematics or an equivalent discipline from...
191,Data Scientist Team Lead,Zignaai,Hyderabad/Secunderabad,3-8,"Team management, data science, Billing, Machine learning, healthcare analytics, Operations, Enterprise software, Cost","We are a startup and expect each team member to wear multiple hats, take initiative, an..."
192,Data Scientist,Zignaai,Hyderabad/Secunderabad,3-7,"data science, Billing, Machine learning, healthcare analytics, Operations, Enterprise software, Software solutions, Cost",Preferred: .
193,Data Scientist,Emizo Solutions,"Hyderabad/Secunderabad, Jaipur",8-13,"Data Science, tensorflow, gcp, spark, scikit-learn, predictive modeling, machine learning, relational databases","7+ years of experience building, scaling, and optimizing enterprise-grade Machine Learn..."
194,Requirement of Data Scientist - Mortgage Finance,Finacplus,Hyderabad/Secunderabad,3-8,"Business process, Computer science, Back office, Data analytics, data visualization, Data mining, Powerpoint, Macros","Strong intellect with solid communication, quantitative, financial and analytical skill..."
195,Senior Data Scientist,Metlife,Hyderabad/Secunderabad,5-8,"Claims, Simulation, Linux, Coding, Analytical, Debugging, Machine learning, Asset management",Bachelor s degree in a quantitative field required Masters or PHD preferredSkill Set Re...
196,Lead Data Scientist,Skillety,Hyderabad/Secunderabad,10-12,"data science, Staffing, Artificial Intelligence, Machine learning, power bi, microsoft, big data, AWS",Required to have Bachelors / Masters/PhD in Statistics / Machine Learning / Data Scienc...
197,Principal Data Scientist,Skillety,Hyderabad/Secunderabad,12-15,"data science, Staffing, Artificial Intelligence, Machine learning, Programming, power bi, microsoft, big data",Required to have Bachelors / Masters/PhD in Statistics / Machine Learning / Data Scienc...
198,Data Scientist,Skillety,Hyderabad/Secunderabad,3-6,"Usage, Staffing, Machine learning, Subject Matter Expert, Data mining, Operations, Statistics, SQL","Skills: Domain Subject Matter Expert, Advanced Maths, Statistics, Machine Learning, Dat..."
199,Associate Data Scientist,Recruitrix Technologies,Hyderabad/Secunderabad,2-4,"deep learning, MS SQL, tableau, MySQL, Machine learning, Budgeting, Python, sql","Education: BTech from Premier Institutes . . Passout Year: 2018, 2019, 2020 2021 ."
200,Data Scientist,Veniso Solutions,Hyderabad/Secunderabad,2-7,"Operations research, tableau, data science, Analytical, Machine learning, Hadoop, SCALA, Data Analyst",Graduate in the fields of computer science or engineering or degree in data science is ...
201,Sr.ML Expert,Wavelabs Technologies,Hyderabad/Secunderabad,3-8,"Data analysis, Claims, GIT, GCP, Machine learning, Healthcare, Data structures, Visual Studio",3 years of work experience in w riting code in Python Experience in using various Pytho...
202,Sr.ML Expert,Wavelabs Technologies,Hyderabad/Secunderabad,4-5,"Data analysis, Claims, GIT, GCP, Machine learning, Healthcare, Data structures, Visual Studio","Prior experience of designing, developing and maintaining Machine Learning solution thr..."
203,Practice Lead - Data Scientist,Saxon Ai,Hyderabad/Secunderabad,3-8,"RDBMS, Database design, Data structures, Informatica, Oracle, Open source, MATLAB, Analytics","As a Data Scientist, you will conceive, evaluate and improve Saxon s AI/ML products. Yo..."
204,Data Scientist,Tanla Platforms,Hyderabad/Secunderabad,4-9,"Text mining, Delivery management, Data analysis, Business analytics, Analytical, Machine learning, Natural language processing, Data analytics",Own market communications and actively get involved in the Delivery Management of the t...
205,Data Scientist,Upsteer,Hyderabad/Secunderabad,2-6,Data Scientist,"Undertaking data collection, preprocessing and analysis Building models to address busi..."
206,Junior Data Scientist,Soothsayer Analytics,Hyderabad/Secunderabad,1-6,"Computer science, Prototype, Analytical, Machine learning, Perl, Open source, Ruby, Analytics","Education & Experience . . Bachelors in computer science, applied mathematics, or equiv..."
207,DATA SCIENTIST,VentureWise Pvt Ltd.,Hyderabad/Secunderabad,2-5,Data Scientist,DATA SCIENTIST
208,Deputy Manager - B2C Underwriting Rural,Bajaj Finserv Ltd.,Pune,1-3,"Logistic regression, Stress testing, Data analysis, Coding, Testing tools, Analytical, Underwriting, Forecasting",. B-Tech / MBA Finance / Postgraduate with 1-3 years in quantitative subjects (Statisti...
209,Senior Data Scientist,Michelin,Pune,3-7,"Data analysis, Quality standards, Networking, Machine learning, Business understanding, Machine, Senior, Quality",Business understanding & Solution implementation The business need is understood and fo...
210,Senior Data Scientist,Michelin,Pune,3-7,"Text mining, deep learning, advanced analytics, Data analysis, Networking, Machine learning, Manager Technology, Research",The m tier is well supported by the data scientist network with proposals for improveme...
211,"Specialist, Data Scientist",BNY Mellon,Pune,3-5,"Process automation, Maven, Data analysis, Bloomberg, Agile, Asset management, data visualization, Release management","Experience in Finance / Banking, Regulatory reporting, data analysisKnowledge of settin..."
212,Lead - Data Science & Engineering Unit/Senior Lead,Bajaj Finserv Ltd.,Pune,3-7,"Business process, Team management, data science, Customer satisfaction, Bfsi, Agile, Stakeholder management, Analytics","Strong educational background in mathematical, statistical, data science, Tier . 1, 2 c..."
213,Data Scientist,Merck Sharp & Dohme (MSD),Pune,3-7,"Procurement, Computer science, Qualitative research, Administration, CVS, data science, Project management, Healthcare","Bachelor of Science (or equivalent) in Data Science, Computer Science, Management Infor..."
214,Manager Data Scientist,Michelin,Pune,4-8,"Training, data science, Networking, Machine learning, Data collection, Programming, Deployment, Python",". Masters in Computer Science, Statistics, Applied Mathematics ."
215,Data Scientist - Graph Analytics,Siemens,Pune,3-7,"Computer science, Machine learning, Schema, SCALA, Agile, HTML, Business intelligence, Data mining","Strong data fundamentals and demonstrated ability to organize, clean, schematize and pr..."
216,Data Scientist,Financial Software Systems(FSS),"Kolkata, Mumbai, Chennai, Bangalore/Bengaluru",2-3,"deep learning, data science, Data modeling, Bfsi, Machine learning, Agile, Data warehousing, Financial services",Experience in BFSI (Banking and Financial services background) is desirable . . Educati...
217,Data Scientist - Supply Chain Analytics,NTT,Bangalore/Bengaluru,4-7,"BPO, Business process, Supply chain management, Coding, Analytical, Scheduling, Data mining, Analytics",Our professionals work closely with clients on initiatives to balance demand and supply...
218,Senior Data Scientist,IBM,Ahmedabad,8-12,"SQL, GCP, Machine learning, Agile, Python, Azure, Cloudera, data engineering","Your Role and ResponsibilitiesAs Build Labs Team Senior Data Scientist, you will suppor..."
219,nlp engineers,Disha Consultants,Bangalore/Bengaluru,8-12,"Computer science, Logistic regression, Architecture, Diagnostics, GCP, Machine learning, Deployment, Mathematics","Graduate / Post-Graduate/ in Computer Science, Mathematics, Machine Learning, 8+ years ..."
220,Data Scientist,Cyient,Bangalore/Bengaluru,4-8,"Semiconductor, Coding, Aerospace, Healthcare, Scrum, Agile methodology, microsoft, JIRA","Connecting data into Power BI various sources like Excel, CSV, SharePoint files & folde..."
221,Data Scientist,Ford,"Hybrid - Chennai, Tamil Nadu",2-7,"Data Science, Predictive Modeling, python, Statistical Modeling, mathematical programming, Predictive, Mathematics, Science","Masters in Data Science, Computer Science, Electrical Engineering, Applied math, Mechan..."
222,Data Scientist,Essenware Private Limted,Chennai,2-6,"Payroll, GIT, Linux, data science, R Programming, data visualization, Apache, Automotive",Experience in web scraping using python . Experience with R programming . Experience wi...
223,Data Scientist - HTHD,Ford,Chennai,2-6,"Text mining, Product quality, Operations research, Web technologies, Analytical, Machine learning, Deployment, Data mining","Bachelor s /Master s/ PhD in engineering, Computer Science, Operations research, Statis..."
224,Manager - B2C Underwriting Rural,Bajaj Finserv Ltd.,Adoni,1-3,"Logistic regression, Stress testing, Data analysis, Coding, Testing tools, Underwriting, Analytical, Forecasting",Qualifications B-Tech / MBA Finance / Postgraduate with 1-3 years in quantitative subje...
225,Data Science (Only from Top IIT Institutes)- Remote,Path Mentors Staffing Solution,Remote,1-5,"python, sql, Analytical skills, Data Science, logical reasoning, Logic, Analytical, Remote",Work From Home Data Analytics.Only from Top IIT Institutes.Python Only from Top IIT Ins...
226,Data Scientist,Talent Destination,Remote,2-4,"APIs, data scientist, Python, Unix, Docker, API, Data",3+ years of experience in a data scientist role Experience with the following technolog...
227,Data Scientist / Statistician Lead,Opus Quality Hiring,Pune,10-20,"PCI DSS, Data analysis, SAS, Analytical, Consulting, Machine learning, Data collection, SQL","Requirements: . Strong experience in statistical analysis, modeling, and interpretation..."
228,Senior/Lead- Data Scientist,Ready2hire Recruitment Consultant,"Mumbai, Chennai, Bangalore/Bengaluru",5-10,"Data Science, VBA, Regression Models, Data Mining, Data Extraction, Mathematical models, Decision Trees, Random Forest",Bachelor s / Master s degree in Engineering / Technology or. MBA from Tier-1 B-School o...
229,Senior/Lead- Data Scientist,Ready2hire Recruitment Consultant,"Mumbai, Chennai, Bangalore/Bengaluru",5-10,"data science, models, R, Sales, VBA, data mining, Regression, Marketing",Bachelor s / Master s degree in Engineering / Technology or MBA from Tier-1 B-School or...
230,Data Scientist,Superior Electric Machines,"Mumbai, Chennai, Bangalore/Bengaluru",6-7,"data science, Map/Reduce, python, ggplot, data mining, Hadoop, Periscope, Business Objects",Experience creating and using advanced machine learning algorithms and statistics: regr...
231,Data Scientist/Analytics Specialist,TransOrg,"Gurgaon/ Gurugram, Haryana, Bangalore/Bengaluru, Mumbai (All Areas)",2-5,"Natural Language Processing, Machine Learning, Python, SQL, R, Logistic Regression, predictive modeling, Statistical Modeling","Bachelors in Computer Science/ Engineering, Statistics, Math or related quantitative de..."
232,Data Scientist,Cropin Technology Solutions,"Bangalore/ Bengaluru, Karnataka",2-6,"python, Data Science, Tensorflow, Pytorch, Matplotlib, Pandas, Keras, Machine Learning",Job Summary- The team is looking for a Data Scientist who is passionate about solving p...
233,Data Scientist,Siemens,Panaji/Panjim,2-5,"Automation, NoSQL, Analytical, Machine learning, Agile, Data processing, Power supply, Python",. - Thorough understanding and experience of Supervised and Unsupervised Machine learni...
234,Lead Data Scientist,DXC Technology,Kolkata,5-10,"GCP, Machine learning, Cloud, Conceptualization, Deployment, Management, AWS, Monitoring","Participate in conceptualizing, designing and developing ML based Analytics Solutions ...."
235,Data Scientist,Adidas,Gurgaon/Gurugram,2-7,"Computer science, Data analysis, Image processing, Coding, Social media, Visual Studio, Unit testing, Analytics",". You hold a Masters degree in Computer Science / Statistics / Econometrics, or related..."
236,Deputy Area Manager - B2C Underwriting Rural,Bajaj Finserv Ltd.,Dharmapuri,1-3,"Logistic regression, Stress testing, Data analysis, Coding, Testing tools, Underwriting, Analytical, Forecasting",Qualifications : B-Tech / MBA Finance / Postgraduate with 1-3 years in quantitative sub...
237,Deputy Area Manager - B2C Underwriting Rural,Bajaj Finserv Ltd.,Gandhinagar,1-3,"Logistic regression, Stress testing, Data analysis, Coding, Testing tools, Underwriting, Analytical, Forecasting",Qualifications : B-Tech / MBA Finance / Postgraduate with 1-3 years in quantitative sub...
238,Deputy Area Manager - B2C Underwriting Rural,Bajaj Finserv Ltd.,Dharmavaram,1-3,"Logistic regression, Stress testing, Data analysis, Coding, Testing tools, Underwriting, Analytical, Forecasting",Qualifications : B-Tech / MBA Finance / Postgraduate with 1-3 years in quantitative sub...
239,Deputy Area Manager - B2C Underwriting Rural,Bajaj Finserv Ltd.,Jamkhed,1-3,"Logistic regression, Stress testing, Data analysis, Coding, Testing tools, Underwriting, Analytical, Forecasting",Qualifications : B-Tech / MBA Finance / Postgraduate with 1-3 years in quantitative sub...
240,Deputy Area Manager - B2C Underwriting Rural,Bajaj Finserv Ltd.,Hospet/Hosapete,1-3,"Logistic regression, Stress testing, Data analysis, Coding, Testing tools, Underwriting, Analytical, Forecasting",Qualifications : B-Tech / MBA Finance / Postgraduate with 1-3 years in quantitative sub...
241,Deputy Area Manager - B2C Underwriting Rural,Bajaj Finserv Ltd.,Katghora,1-3,"Logistic regression, Stress testing, Data analysis, Coding, Testing tools, Underwriting, Analytical, Forecasting",Qualifications : B-Tech / MBA Finance / Postgraduate with 1-3 years in quantitative sub...
242,Deputy Area Manager - B2C Underwriting Rural,Bajaj Finserv Ltd.,Bundi,1-3,"Logistic regression, Stress testing, Data analysis, Coding, Testing tools, Underwriting, Analytical, Forecasting",Qualifications : B-Tech / MBA Finance / Postgraduate with 1-3 years in quantitative sub...
243,Junior Data Scientist,Adidas,Gurgaon/Gurugram,1-6,"Business administration, Data analysis, Data modeling, Analytical, Brand marketing, Machine learning, data visualization, Analytics",Four-year college or university degree with focus on Business Administration or IT or r...
244,Deputy Manager - B2C Underwriting Rural,Bajaj Finserv Ltd.,Satara,1-3,"Logistic regression, Stress testing, Data analysis, Coding, Testing tools, Analytical, Underwriting, Forecasting",. B-Tech / MBA Finance / Postgraduate with 1-3 years in quantitative subjects (Statisti...
245,Deputy Area Manager - B2C Underwriting,Bajaj Finserv Ltd.,Nagpur,1-3,"Logistic regression, Stress testing, Data analysis, Coding, Testing tools, Underwriting, Analytical, Forecasting",Build Stress Testing Framework and execute the same Develop validate and execute Stress...
246,Deputy Area Manager - B2C Underwriting,Bajaj Finserv Ltd.,Maldah/Malda,1-3,"Logistic regression, Stress testing, Data analysis, Coding, Testing tools, Underwriting, Analytical, Forecasting",Build Stress Testing Framework and execute the same Develop validate and execute Stress...
247,Associate Principal Engineer (Data Science Architect),Nagarro,Remote,9-13,"python, data science, Cloud, microsoft azure, statistics, chatgpt, Data architecture, Data","Strong Experience in Data Science, Python, Azure, Data Science solutions, Communication..."
248,Data Scientists and ML Engineer,Tata Elxsi,Calicut/Kozhikode,10-20,"Engineering services, C++, Product engineering, Analytical, Machine learning, System design, MATLAB, Automotive",We are looking for bright and passionate data scientists (10 years of professional expe...
249,Hiring For Data Scientist,Infogain,Remote,4-9,"Data Science, python, Hadoop, Machine Learning, Deep Learning, nlp, natural language processing, Hiring",. 3-9 Years of relevant Experience in Data ScienceExperience in implementing the advanc...
250,Deputy Manager - B2C Underwriting,Bajaj Finserv Ltd.,Ludhiana,1-3,"Logistic regression, Stress testing, Data analysis, Coding, Testing tools, Underwriting, Analytical, Forecasting","Preferred Coding languages: SAS, SQL, R, PythonExperience in handling huge data base an..."
251,Advisory-Management-P Data Scientist,KPMG,Gurgaon/Gurugram,2-5,"Statistical modeling, data science, Analytical, Machine learning, Deployment, data visualization, Data mining, Solution delivery",One 3 years (at least) regular course is must either Diploma or Graduation. Experience ...
252,Junior Data Scientist,Adidas,"Gurgaon/Gurugram, United States (USA), Bulgaria",1-6,"Business administration, Data analysis, Data modeling, Analytical, Brand marketing, Machine learning, Data analytics, data visualization",Four-year college or university degree with focus on Business Administration or IT or r...
253,Data Scientist,Agile Airport Services,Gurgaon/Gurugram,2-6,"Computer vision, deep learning, C++, Coding, GCP, Machine learning, Programming, Natural language processing","Experience in deploying efficient and optimized ML models with tensorrt, onnx, or trito..."
254,Data Scientist - Machine Learning,Rpa Infotech,Gurgaon/Gurugram,2-7,"Computer science, Operations research, data science, Bfsi, Network analysis, Machine learning, Social networking, Natural language processing","Bachelor or masters degree in Engineering, Computer Science, Operational Research, Stat..."
255,Junior Data Scientist,Adidas,Gurgaon/Gurugram,1-3,"Computer science, Data analysis, Usage, Image processing, Coding, Analytical, Social media, Econometrics","Ideally, you ve already had first professional experiences (academia/ internships) pref..."
256,Data Scientist (Manager I) Fraud & Credit Risk - Decision Science,Fiserv,Thane,10-12,"SAS, Underwriting, Analytical, Business solutions, Open source, Financial modelling, Monitoring, SQL",Bachelor s degree in a quantitative field (Mathematics / Statistics / Computer Science ...
257,Data Scientist I ( SE - 1 ),Yatra.com,New Delhi,1-5,"NoSQL, GCP, Django, Machine learning, Programming, System design, test driven development, Distribution system",As an Data Scientist you will develop highly scalable services by analyzing various typ...
258,Senior Data Scientist / Senior ML Engineer,Agile Airport Services,Gurgaon/Gurugram,2-8,"deep learning, data science, Coding, GCP, Machine learning, Programming, Data analytics, Associate Director",Bachelors degree with at least 4 years of experience or Masters degree with at least 1 ...
259,Data Scientist,Deutsche Bank,Jaipur,1-4,"Computer science, Automation, management, Analytical, Diversity and Inclusion, Agile, Management, Assistant Vice President",Ensure requirements meet minimum standards for acceptance . Agree prioritisation and de...
260,Data Scientist,Ford,Chennai,4-6,"Analytical, Machine learning, Agile, Teradata, Data mining, Business solutions, Forecasting, SQL","Experience in one or more of the following domains: NLP, forecasting algorithms, large ..."
261,Manager- ML Ops,Adidas,Gurgaon/Gurugram,4-9,"Computer science, Microstrategy, Automation, Consulting, Machine learning, Agile, Data quality, Monitoring",Experience in deploying & maintaining ML models in production reliably and efficiently ...
262,Data Scientist,Ford,Chennai,2-6,"Data analysis, Minitab, Operations research, SAS, Neural networks, Machine learning, Forecasting, Analytics",Preferred Operational Skills: . Close familiarity with the following corporate software...
263,Data Scientist,Xebia Academy Global,Remote,8-10,"Mining, Text mining, Logistic regression, Machine learning, Data mining, Open source, Continuous improvement, Forecasting",Put across a roadmap for customers & also highlight technology requirementShould posses...
264,Agile Coach,Xebia Academy Global,Remote,8-10,"Mining, Text mining, Logistic regression, Machine learning, Data mining, Open source, Continuous improvement, Forecasting",Put across a roadmap for customers & also highlight technology requirementShould posses...
265,Agile (SAFe) Coach,Xebia Academy Global,Remote,8-10,"Mining, Text mining, Logistic regression, Machine learning, Agile, Data mining, Open source, Forecasting",Put across a roadmap for customers & also highlight technology requirementShould posses...
266,Senior Manager,EXL,Gurgaon/Gurugram,5-10,"deep learning, Marketing analytics, GIT, Linux, Machine learning, Data collection, JIRA, big data","other_skill: Machine Learning, Deep Learning, Statistics . Pyspark, Bigdata, ML and dep..."
267,Principal Data Scientist,Bharatpe,Gurgaon/Gurugram,5-8,"Data analysis, NoSQL, Consulting, MySQL, Machine learning, Forecasting, Principal, Financial services",experience with hands-on knowledge in statistical techniques and advanced machine learn...
268,Product Data Scientist,Sundial,Bangalore/Bengaluru,0-7,"Economics, Analytical, Programming, Statistics, Analytics, Data, Program",. We are open to all candidates from 0 to 7 years of experience
269,Intern,Tower Research Capital,Gurgaon/Gurugram,0-1,"Computer science, Training, Linux, Neural networks, Machine learning, Design development, Wellness, bash scripting","Requirements : . A bachelor s, masters or PhD (on-going or complete) degree or equivale..."
270,Sr Data Scientist (ML / CV / NLP),AVE-Promagne Business Solutions,"Mumbai, New Delhi, Pune, Bangalore/Bengaluru",4-8,"Data science, Python coding, Google, Azure, AWS development, Webservices, Machine Learning, Deep Learning",Be hands-on where required and lead from the front in following best practices in devel...
271,Senior Data Scientist,Prismforce,"Kolkata, Mumbai, Pune, Bangalore/Bengaluru",5-9,"Product management, IT services, Supply chain, ERP, Automation, Analytical, Machine learning, Forecasting",Bachelors degree in a highly quantitative field (e.gRequired Skills: . Machine Learning...
272,Data Scientist- Python/ML/DL,AVE Promagne,"Noida, Mumbai, Pune, Chennai, Bangalore/Bengaluru, Assam, Sikkim, manipur",2-4,"Python, algorithms, exploratory data analysis, data science, data mining, machine learning, artificial intelligence, data preparation","Key Responsibilities:Collaborate with business and product team in conceptualising, des..."
273,Data Scientist,BMC Software,Pune,3-8,"Microstrategy, data science, Agile, JIRA, Analytics, Monitoring, SQL, CRM","Four or more years of experience in Data Science, Advanced Analytics & Machine learning..."
274,"Senior Principal, Data Scientist",BNY Mellon,Pune,12-14,"data science, Corporate, Technical leadership, Representative, Strategic leadership, Financial services, Principal, senior",Bachelors degree in a related discipline or equivalent work experience required advance...
275,Data Scientist,Megma Services,"Mumbai, New Delhi, Bangalore/Bengaluru",4-8,"Data Science, Data Solutions, Data Analysis, Data Mining, Data Visualization, Analysis, Data, Science",Experience- 0-3 years in Data science . Qualification- Graduation / PG / BE / BTECH / T...
276,Senior/Lead- Data Scientist,Ready2hire Recruitment Consultant,"Mumbai, Chennai, Bangalore/Bengaluru",5-9,"Python, Data Science, R, VBA, Regression Models, Data Mining, Data Extraction, Mathematical models",Bachelor s / Master s degree in Engineering / Technology or MBA from Tier-1 B-School or...
277,Senior / Lead - Data Scientist,Ready2hire Recruitment Consultant,"Mumbai, Chennai, Bangalore/Bengaluru",5-8,"data science, R, Data algorithms, Data Analysts, Python, SQL, Science, Senior",Bachelor s / Master s degree in Engineering / Technology or. MBA from Tier-1 B-School o...
278,Data Scientist,Medi Assist,Bangalore/Bengaluru,2-5,"Data Science, Notebook, Artificial Intelligence, Natural Language Processing, Jupyter Notebook, Machine Learning, zyputer, Python",Roles and Responsibilities Job Description:ResponsibilitiesTotal exp: 2.8 to 5 yearLoca...
279,Senior Data Scientist,Lowes Services India Private limited,Bangalore/Bengaluru,3-8,"Supply chain, Computer science, Analytical, Machine learning, SCALA, Scheduling, Teradata, SQL","optimization and mathematical programming with applications in labor scheduling, invent..."
280,Senior Data Scientist,Everest Vacuum,Bangalore/Bengaluru,3-5,"Computer science, Product management, Talent acquisition, Analytical, Data collection, Forecasting, SQL, Data extraction",Ideal candidate should take full ownership for end-to-end deliverables starting from da...
281,Data Scientist / Decision Scientist,Maruti Suzuki,Bangalore/Bengaluru,2-6,"Cloud computing, data science, Neural networks, Machine learning, Programming, Telematics, data visualization, Automotive",Hands on experience in unsupervised machine learning algorithmsWorking experience with ...
282,Data Scientist,Alp Consulting,"Hubli, Mangaluru/Mangalore, Mysore/Mysuru, Bangalore/Bengaluru, Belagavi/Belgaum",3-7,"Business process, Operations research, SAS, Project management, Analytical, Data collection, Data mining, MATLAB",Problem Analysis and Project Management Guide and inspire the organization about the bu...
283,Data Scientist,Orange Business Services,Hybrid - Delhi / NCR,3-6,"deep learning, time series, Time, Data","Must have practical exposure to scientific software development packages like numpy, sc..."
284,Data Scientist 1,Visteon,Pune,2-7,"Infotainment, C++, Communication protocols, Programming, Scientist 1, Application software, Automotive, Android",Develop quality software and web applications Analyze and maintain existing software ap...
285,Data Scientist,Inorbvict Healthcare India,"Pune, Maharashtra",0-2,"Power Bi, Python, Pandas, Tableau, Scikit-Learn, Data, Bi",We are seeking a highly skilled and motivated Data Scientist to join our team. As a Dat...
286,Senior Data Scientist,Neal Analytics,"Mumbai, Bangalore/Bengaluru",5-9,"Supply chain, Project management, Analytical, Demand forecasting, Consulting, Machine learning, Troubleshooting, Analytics","Required Skills: . 5+ years of work experience related to data science, analytics . Pre..."
287,Data Scientist,Megma Services,"Mumbai, Bangalore/Bengaluru",1-4,"Data science, Data Solutions, Data Analysis, Data Mining, Science, Data, Analysis",Essential Duties And Responsibilities:Leading Fintech company requires DATA SCIENTIST -...
288,Sr Data Scientist,AxionConnect,"Varanasi/Benaras, Mumbai, Bangalore/Bengaluru",3-8,"Data analysis, SAS, Client servicing, Analytical, risk modeling, Machine learning, Design development, Credit risk","Should have sound experience in data mining, data analysis and machine learning techniq..."
289,Data Scientist,Megma Services,"Mumbai, Bangalore/Bengaluru",1-4,"Data Science, Data Scientist, Data Solutions, Data Analysis, Data Mining, Data Visualization, Analysis, Data",Experience- 0-3 years in Data science Qualification- Graduation / PG / BE / BTECH / TEC...
290,Data Scientist - Aditya Birla Housing Finance Ltd,Aditya Birla Housing Finance,"Thane, Maharashtra, Mumbai (All Areas)",3-8,"Data Science, Python, Machine Learning, Machine, Science, Housing, Data, Finance",- Implement API gateway and move atleast 50% of applications to it in year. - 100% Suns...
291,Data Scientist,TATA INDUSTRIES LIMITED-TATA INSIGHTS AND QUANTS DIVISON,"Mumbai, Jamshedpur, Bangalore/Bengaluru",2-7,"Data analysis, Data management, HTML, HTTP, Information management, Data mining, Econometrics, Information technology",Key Responsibilities: Apply Data Mining Data Analysis methods using a variety of data t...
292,Manager / Sr Manager - Data Scientist - Life Insurance,Awish People,Mumbai (All Areas),3-8,"Data Science, Predictive Modeling, Statistical Modeling, data scientist, Regression Modeling, Machine Learning, Machine, Management",end to end analytics development from data analysis feature engineering model developme...
293,"Senior Data Scientist, CAT Proc",Mondelez,Mumbai,2-6,"C++, Coding, Javascript, Packaging, Predictive modeling, Data mining, Business solutions, Analytics",. Education / Certifications: . Graduate / PG Strong quantitative skillset with experie...
294,Lead Data Scientist,Reserve Bank Information Technology,Navi Mumbai,8-10,"Data analysis, Bfsi, MySQL, Machine learning, Selenium, Business intelligence, Open source, SQL",. Bachelors Degree in Engineering OR Bachelors degree in quantitative field (mathematic...
